#--- new collection started at 14:32:35---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
FM   2.10   0.0036   18   30.0169   1026.4901   334.1146   27.2892   54.1079  764.8775247376179
FM   2.10   0.0036   19   52.5413   1215.0872   327.8133   23.5068   61.1181  764.9321462094829
#--- new collection started at 14:49:25---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
FM   2.10   0.0040   16   16.5906   515.1648   337.8073   34.7339   42.5682  773.5428307699418
FM   2.10   0.0040   17   12.1146   718.0181   331.4245   30.7192   33.4705  773.6068343159177
FM   2.10   0.0040   18   32.5075   921.1720   324.7545   26.6186   55.1764  773.6665153133006
FM   2.10   0.0040   19   54.1592   1098.3405   318.9010   23.0131   60.6393  773.7223307928
#--- new collection started at 14:51:28---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
FM   2.10   0.0050   14   26.6384   246.6099   330.3714   36.8678   55.7525  792.5786863360513
FM   2.10   0.0050   15   9.6523   452.3788   323.7469   32.6727   28.6721  792.6461536784136
FM   2.10   0.0050   16   20.5951   644.3072   317.2918   28.6830   45.3913  792.7090071481997
FM   2.10   0.0050   17   45.3440   859.8878   310.2632   24.2240   59.0659  792.767675396751
FM   2.10   0.0050   18   68.1734   1033.3108   304.0884   20.4952   59.0696  792.8226367181446
#--- new collection started at 14:53:38---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
FM   2.10   0.0060   14   19.1172   174.1652   316.8717   35.1225   44.6039  812.7236546459167
FM   2.10   0.0060   15   11.0826   381.3595   310.0180   30.7470   31.1035  812.7901225772762
FM   2.10   0.0060   16   30.4705   573.2624   303.5118   26.6402   53.0539  812.8521335722123
FM   2.10   0.0060   17   54.8343   769.0073   296.7268   22.3919   59.2012  812.9101043495862
#--- new collection started at 14:55:47---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
FM   2.10   0.0070   14   27.9287   69.4322   309.2225   37.0546   49.7332  828.5508538254696
FM   2.10   0.0070   15   10.2704   129.4388   302.5518   32.7637   28.7936  828.6209611088138
FM   2.10   0.0070   16   21.8974   337.5979   295.2387   28.1532   45.6952  828.6862986508927
FM   2.10   0.0070   17   45.6482   533.2687   288.2374   23.7645   57.6944  828.7473256430296
#--- new collection started at 14:58:02---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
FM   2.10   0.0095   13   32.8709   473.3981   284.4266   38.1594   64.2507  875.1133300644956
FM   2.10   0.0095   14   10.0885   250.0721   275.8966   32.7904   29.1453  875.1873653322102
FM   2.10   0.0095   15   20.8975   56.6436   268.2080   28.0292   38.1270  875.2564085437376
FM   2.10   0.0095   16   46.5071   142.7131   260.3540   23.1316   52.9234  875.3209083260394
#--- new collection started at 15:00:33---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
FM   2.10   0.0100   13   47.4706   662.6446   284.8680   41.3178   79.5421  881.1374021242308
FM   2.10   0.0100   14   23.3714   445.1847   276.2775   35.9959   52.3327  881.2144743148679
FM   2.10   0.0100   15   10.2078   227.3682   267.9028   30.6754   28.8404  881.2863211116412
FM   2.10   0.0100   16   33.3047   25.2999   259.5558   25.5367   35.5354  881.3534047933599
#--- new collection started at 15:03:25---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
FM   2.10   0.0125   13   40.1651   774.7585   268.6851   39.8762   72.7440  910.331277067965
FM   2.10   0.0125   14   15.2714   559.2499   259.5131   34.2781   39.8817  910.4059823338746
FM   2.10   0.0125   15   16.5287   353.0083   250.6278   28.8470   39.2199  910.4758332390406
#--- new collection started at 15:05:25---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
#--- new collection started at 15:08:11---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
FM   2.10   0.0140   11   59.6265   1046.9158   268.1006   44.4815   91.0385  927.5232163009782
FM   2.10   0.0140   12   36.0746   842.2623   258.9039   38.9988   68.4793  927.6014768639902
FM   2.10   0.0140   13   12.2226   638.3751   249.6574   33.4687   34.1104  927.6747138694975
FM   2.10   0.0140   14   21.6387   430.6349   240.2497   27.7768   45.0962  927.74331175424
#--- new collection started at 15:11:05---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
FM   2.10   0.0200   11   51.8474   1376.2456   233.0319   43.4625   84.5423  992.8144300407307
FM   2.10   0.0200   12   26.2959   1184.8879   222.3234   37.4513   57.0841  992.888584318177
FM   2.10   0.0200   13   9.1934   982.8123   211.1908   31.0493   27.2604  992.9585144812091
#--- new collection started at 15:13:29---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
FM   2.10   0.0216   11   64.8085   1521.8669   234.0629   46.5566   95.6051  998.9661055597533
FM   2.10   0.0216   12   37.9021   1326.9300   222.9179   40.3602   70.9217  999.0400349895267
FM   2.10   0.0216   13   13.3406   1139.7279   212.3608   34.3573   36.4792  999.1098948594839
#--- new collection started at 15:16:13---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
FM   2.10   0.0247   10   74.8319   1707.9857   230.1028   49.5551   103.9658  1014.9176354234418
FM   2.10   0.0247   11   52.7686   1540.8511   219.8026   44.0102   85.3403  1014.98984066837
FM   2.10   0.0247   12   27.2750   1358.7002   208.8185   37.9329   58.3509  1015.058422559709
#--- new collection started at 15:18:50---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
FM   2.10   0.0300   9   73.0895   1859.3975   214.3439   49.6364   102.4811  1038.6518886684132
FM   2.10   0.0300   10   50.2740   1702.4903   203.9538   44.0866   83.2222  1038.7172359078347
FM   2.10   0.0300   11   26.2325   1537.9510   193.1840   38.2066   57.0444  1038.7798522714183
#--- new collection started at 15:21:02---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
FM   2.10   0.0344   9   74.7150   1964.5605   205.9742   50.2911   103.5400  1037.165256714631
FM   2.10   0.0344   10   54.1798   1823.6231   196.0558   45.0822   86.4160  1037.2241684846656
FM   2.10   0.0344   11   30.9296   1677.9793   185.9658   39.6545   62.9698  1037.28103112654
#--- new collection started at 15:23:24---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
FM   2.10   0.0400   9   71.1618   2047.7591   192.4215   49.4572   100.1070  1033.8462490363584
FM   2.10   0.0400   10   50.6991   1923.3233   183.0459   44.5900   83.1016  1033.8969650721685
FM   2.10   0.0400   11   27.7891   1785.2472   172.9920   39.1832   58.9560  1033.9463630513026
#--- new collection started at 15:25:21---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
FM   2.10   0.0450   8   67.0238   2082.3450   184.3687   48.6179   96.6352  1016.7637544729298
FM   2.10   0.0450   9   50.6894   1984.6177   176.7648   44.6828   82.8688  1016.8073399713419
FM   2.10   0.0450   10   27.9998   1850.7658   166.5818   39.2666   59.0625  1016.8500890780599
#--- new collection started at 15:27:02---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
FM   2.10   0.0500   8   64.9009   2120.5990   176.8947   47.9833   94.3990  996.2525893888533
FM   2.10   0.0500   9   47.9276   2024.8043   169.2642   44.0246   80.0301  996.2895846359311
FM   2.10   0.0500   10   30.3657   1921.8817   161.1484   39.7338   61.7044  996.3260957465857
#--- new collection started at 15:28:51---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
#--- new collection started at 15:30:26---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
FM   2.10   0.0700   3   24.5849   2073.6262   136.9600   37.9526   53.4705  884.4992927381431
#--- new collection started at 15:31:44---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
FM   2.10   0.0800   18   40.6672   222.0449   328.0750   36.7431   67.3883  805.86520596421
FM   2.10   0.0800   19   23.6231   401.3011   322.3271   33.0764   51.1778  805.9226610738398
FM   2.10   0.0800   20   9.7521   583.5007   316.3522   29.3075   28.2609  805.976743289448
FM   2.10   0.0800   21   20.9559   774.8608   310.4304   25.4081   43.6735  806.0277269860953
FM   2.10   0.0800   22   39.9031   943.2889   304.6707   21.8355   53.1915  806.0758891670678
FM   2.10   0.0800   23   59.6399   1099.1425   299.1648   18.4683   53.2152  806.1214759567399
#--- new collection started at 15:32:49---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
#--- new collection started at 15:33:38---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
#--- new collection started at 15:34:29---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
#--- new collection started at 15:34:44---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
#--- new collection started at 15:34:56---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
#--- new collection started at 15:35:05---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
#--- new collection started at 15:35:14---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
#--- new collection started at 14:32:45---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
FM   2.20   0.0080   16   33.0381   11.3445   304.0991   35.0347   26.6227  784.3100985636041
FM   2.20   0.0080   17   13.6826   199.4709   297.2742   30.6059   35.0458  784.3759729533286
FM   2.20   0.0080   18   16.2622   410.4061   290.3111   26.0024   37.7960  784.4375021522872
FM   2.20   0.0080   19   36.8707   595.5134   283.8862   21.8693   51.2494  784.495100285224
FM   2.20   0.0080   20   61.7016   796.3161   277.0140   17.3780   50.8796  784.5491266974927
#--- new collection started at 14:34:34---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
#--- new collection started at 14:36:05---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
#--- new collection started at 14:37:21---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
FM   2.20   0.0010   24   60.0996   2916.8134   415.0982   23.3445   64.2801  633.4273015694978
#--- new collection started at 14:38:48---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
FM   2.20   0.0013   21   12.1207   2253.3667   414.9899   30.0158   33.7062  650.7488190748909
FM   2.20   0.0013   23   46.2268   2578.4647   403.6640   24.3535   61.0133  650.8285363726483
#--- new collection started at 14:40:18---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
#--- new collection started at 14:41:50---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
FM   2.20   0.0020   18   22.6606   1448.1932   390.8007   33.9214   52.0435  688.7255569672875
FM   2.20   0.0020   20   18.3847   1819.8387   379.3904   27.4088   42.5247  688.8244013972835
FM   2.20   0.0020   21   36.3635   1995.4524   373.6300   24.2270   55.5911  688.8694305282105
FM   2.20   0.0020   22   56.4414   2166.1347   367.7789   21.0582   58.4919  688.9118999460069
#--- new collection started at 14:43:27---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
#--- new collection started at 14:45:22---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
FM   2.20   0.0030   18   11.7603   1216.0438   362.3542   30.8940   33.0626  729.4581016941513
FM   2.20   0.0030   19   14.9620   1406.2829   356.6071   27.4056   37.4391  729.5106136577815
FM   2.20   0.0030   20   32.5844   1586.6343   350.9686   24.0407   52.7947  729.5598910172154
FM   2.20   0.0030   21   51.4340   1748.9297   345.4258   20.8914   56.5166  729.6062482891198
FM   2.20   0.0030   22   72.2037   1913.6028   339.8903   17.6938   54.1776  729.6499485711611
#--- new collection started at 14:47:20---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
FM   2.20   0.0036   17   17.6053   927.7708   350.6907   32.0390   43.5055  750.4235491603545
FM   2.20   0.0036   18   10.1178   1118.7712   344.9298   28.4400   29.0296  750.4798503689607
FM   2.20   0.0036   19   25.6494   1305.5197   339.0910   24.8602   48.2351  750.5325704413717
FM   2.20   0.0036   20   46.3010   1496.3967   333.2289   21.2043   55.2279  750.5820462961893
FM   2.20   0.0036   21   67.8030   1672.6001   327.3594   17.7048   53.4166  750.6286049503091
#--- new collection started at 14:49:28---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
FM   2.20   0.0040   17   15.4190   829.7248   341.2645   31.3301   39.6398  762.9590631957544
FM   2.20   0.0040   18   12.3288   1031.9559   335.2571   27.4658   32.9294  763.0161607960413
FM   2.20   0.0040   19   28.8074   1206.3052   329.7176   24.0407   49.8932  763.0696181901969
FM   2.20   0.0040   20   48.8398   1385.6487   324.0740   20.5105   54.7660  763.1197903327638
FM   2.20   0.0040   21   71.3613   1568.8366   318.0420   16.8209   51.7836  763.1669671031973
#--- new collection started at 14:51:29---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
FM   2.20   0.0050   17   15.4772   660.3194   330.4803   31.2839   39.5583  784.3706940612552
FM   2.20   0.0050   18   11.7321   855.3147   324.6290   27.4553   31.7690  784.4292295871105
FM   2.20   0.0050   19   27.8502   1025.7155   319.0293   23.9880   48.9576  784.48404165729
FM   2.20   0.0050   20   49.0341   1214.4706   313.0412   20.1739   54.0680  784.5354465486462
#--- new collection started at 14:53:38---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
#--- new collection started at 14:55:49---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
FM   2.20   0.0070   16   23.9932   240.8535   311.9040   33.1361   50.4955  779.2213903120507
FM   2.20   0.0070   17   9.2909   434.1237   305.4640   29.0195   27.0877  779.2843114857317
FM   2.20   0.0070   18   21.8571   629.7630   299.2479   24.8994   44.0320  779.3431467186897
FM   2.20   0.0070   19   44.3752   828.1163   292.6263   20.6268   52.8817  779.3982608168582
#--- new collection started at 14:58:05---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
FM   2.20   0.0095   15   28.7058   181.5439   286.8386   34.0720   54.6595  801.7164593377732
FM   2.20   0.0095   16   10.2377   21.2198   279.7131   29.4589   21.9389  801.7834044388849
FM   2.20   0.0095   17   21.9755   224.5190   272.1049   24.6077   42.4305  801.8460012234596
FM   2.20   0.0095   18   44.4865   412.8425   265.2810   20.1682   51.1158  801.9046259619055
#--- new collection started at 15:00:36---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
#--- new collection started at 15:03:27---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
FM   2.20   0.0125   14   38.8367   530.2740   272.0962   36.4978   68.1329  827.1500704058809
FM   2.20   0.0125   15   17.3208   329.5455   264.2002   31.5047   41.5391  827.219009455541
FM   2.20   0.0125   16   13.0480   131.7666   256.2234   26.5004   31.7794  827.2835324738377
FM   2.20   0.0125   17   36.8815   68.9078   248.2139   21.4210   43.3192  827.3440119572806
#--- new collection started at 15:05:26---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
FM   2.20   0.0135   14   34.7096   562.7850   264.9767   35.5180   63.9836  836.8118124431475
FM   2.20   0.0135   15   12.1658   355.4067   256.6051   30.2373   32.7922  836.879545275409
FM   2.20   0.0135   16   18.4525   160.3747   248.5259   25.1799   38.4000  836.9429981564601
