#--- new collection started at 15:29:37---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
#--- new collection started at 16:11:30---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
FM   1.80   0.1000   3   24.8959   2964.8335   56.2492   46.2545   50.0612  2265.177540863756
FM   1.80   0.1000   4   21.2582   2859.7235   44.7382   39.5987   42.1070  2265.2394023187217
#--- new collection started at 16:14:04---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
FM   1.80   0.1100   1   54.1602   3030.6341   66.4709   51.0337   74.8604  2080.107987117392
#--- new collection started at 16:15:51---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
#--- new collection started at 16:17:40---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
#--- new collection started at 16:19:31---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
#--- new collection started at 16:21:44---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
#--- new collection started at 15:29:01---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
FM   1.90   0.0080   9   81.0915   1390.3523   329.8963   61.6858   123.8642  910.6413846411266
FM   1.90   0.0080   10   50.1118   1176.5971   320.5093   56.5052   96.1012  910.7251244031631
FM   1.90   0.0080   11   16.4588   959.6825   311.5693   51.3289   47.3421  910.8036126425578
#--- new collection started at 15:03:43---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
#--- new collection started at 15:05:15---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
#--- new collection started at 15:12:36---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
#--- new collection started at 15:14:07---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
#--- new collection started at 15:15:22---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
FM   1.90   0.0018   11   58.5313   102.0937   428.7751   59.0457   86.6775  716.7292836455488
FM   1.90   0.0018   12   32.6505   97.0387   421.5035   55.4239   65.2020  716.7984360870216
FM   1.90   0.0018   13   8.4112   295.2482   414.0874   51.7525   27.7752  716.8628005312406
#--- new collection started at 15:16:44---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
FM   1.90   0.0020   11   46.0768   111.9690   415.3506   57.0221   79.0848  724.6715947422211
FM   1.90   0.0020   12   16.4065   106.5135   407.6171   52.9974   43.6385  724.7400295889438
FM   1.90   0.0020   13   18.4460   302.5596   400.1868   49.2677   49.8049  724.8037598819748
#--- new collection started at 15:17:52---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
FM   1.90   0.0025   9   62.2281   1096.8304   335.4044   57.7713   107.3171  753.9189207547597
FM   1.90   0.0025   10   29.2322   877.7070   326.5433   52.7258   69.7147  753.997141766735
#--- new collection started at 15:19:20---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
FM   1.90   0.0030   11   55.6533   474.4606   391.4822   57.9177   100.2599  761.5207454525447
FM   1.90   0.0030   12   26.9809   263.2753   383.5679   53.7212   64.4295  761.5941968265082
FM   1.90   0.0030   13   11.8614   47.3952   375.8642   49.4657   31.1811  761.6625754771585
#--- new collection started at 15:10:12---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
FM   1.90   0.0036   10   50.3770   593.0283   374.9481   56.8372   95.6990  783.4202466749558
FM   1.90   0.0036   11   20.1907   380.0710   367.0301   52.4769   54.0984  783.4947379513047
#--- new collection started at 15:21:17---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
FM   1.90   0.0040   10   53.7486   717.0338   366.7151   57.2467   99.5151  796.4624993835564
FM   1.90   0.0040   11   21.2660   491.7060   358.2760   52.5316   56.4299  796.5387586201618
#--- new collection started at 15:23:11---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
FM   1.90   0.0050   9   76.3083   1006.6722   361.5392   60.7195   120.0004  825.2741527312629
FM   1.90   0.0050   10   46.4247   790.2644   353.0447   56.0180   91.9761  825.3549295521244
FM   1.90   0.0050   11   15.4497   576.9184   344.9123   51.4094   45.0398  825.4303178483233
#--- new collection started at 15:24:51---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
FM   1.90   0.0060   10   57.6161   989.7749   344.9035   57.6903   103.6273  852.8254106418525
FM   1.90   0.0060   11   25.6604   774.2338   336.2318   52.8415   64.3492  852.9033709698588
#--- new collection started at 15:26:34---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
FM   1.90   0.0070   10   57.7002   1113.7741   333.8413   57.7774   103.8097  880.3503371574155
FM   1.90   0.0070   11   24.7124   895.1344   324.8365   52.6959   62.8556  880.4293593080148
#--- new collection started at 15:31:29---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
FM   1.90   0.0095   8   71.7662   1491.4503   311.0702   60.2748   116.2453  957.3319175277906
FM   1.90   0.0095   9   40.1046   1283.8494   301.5861   54.9812   84.7143  957.4151350986092
#--- new collection started at 15:33:26---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
FM   1.90   0.0100   7   86.0762   1641.9707   310.8881   62.9368   127.6643  972.8082908087404
FM   1.90   0.0100   8   57.2146   1445.8607   301.6794   57.8465   103.1684  972.8948750613954
FM   1.90   0.0100   9   23.5735   1233.3414   291.7084   52.3029   60.8098  972.9763859588802
#--- new collection started at 15:36:14---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
FM   1.90   0.0125   8   73.0561   1689.4900   292.2744   60.6681   117.0119  1032.8758618388522
FM   1.90   0.0125   9   41.3835   1494.4386   282.4372   55.2993   86.1004  1032.959101605643
#--- new collection started at 15:38:29---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
FM   1.90   0.0135   7   89.3105   1859.1535   292.3989   63.9202   129.8733  1054.6471879540543
FM   1.90   0.0135   8   61.8098   1681.6421   282.9538   58.8995   107.2801  1054.7337549967233
FM   1.90   0.0135   9   29.5864   1485.5935   272.8978   53.3838   70.3369  1054.815724368925
#--- new collection started at 15:41:00---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
FM   1.90   0.0140   8   71.3767   1770.8288   283.3478   60.6765   115.6572  1066.9634135073795
FM   1.90   0.0140   9   38.9249   1572.6285   272.8817   55.0209   83.0464  1067.0467554744066
#--- new collection started at 15:43:58---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
FM   1.90   0.0200   7   58.2193   2020.4342   244.1383   58.8063   103.1661  1225.6399962819346
#--- new collection started at 15:46:00---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
FM   1.90   0.0216   6   63.3457   2094.7892   240.3355   59.7290   107.6227  1259.0135082597494
FM   1.90   0.0216   7   38.2352   1964.8779   231.5532   55.2801   81.5143  1259.0964001778343
#--- new collection started at 15:48:55---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
FM   1.90   0.0247   6   62.6025   2180.8604   228.5085   59.4996   106.3395  1321.8049238514307
FM   1.90   0.0247   7   36.8923   2053.9540   219.4826   54.9505   79.4484  1321.8862884729895
#--- new collection started at 15:51:09---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
FM   1.90   0.0300   6   56.1521   2286.5184   205.9429   57.7782   98.9869  1438.8298116233711
FM   1.90   0.0300   7   34.1160   2194.2663   198.6235   54.1627   75.0961  1438.908525120734
#--- new collection started at 15:53:36---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
FM   1.90   0.0344   7   42.1522   2318.3605   187.3742   54.9848   83.8950  1515.4478768552394
#--- new collection started at 15:56:46---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
FM   1.90   0.0400   6   58.3991   2473.9370   174.4855   56.4444   97.6194  1615.1614916373655
FM   1.90   0.0400   7   35.2950   2393.6689   167.2219   52.8869   74.5729  1615.232403740269
#--- new collection started at 15:07:21---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
#--- new collection started at 15:59:14---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
FM   1.90   0.0500   8   25.9809   2481.0604   143.4118   50.3100   60.8434  1745.310615333057
#--- new collection started at 16:01:46---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
FM   1.90   0.0600   7   15.7481   2513.8901   115.6295   45.1747   42.2467  1880.9252718203084
#--- new collection started at 16:04:06---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
FM   1.90   0.0700   6   48.4324   2752.2725   115.7966   52.4249   82.0994  1961.387408603315
#--- new collection started at 16:06:42---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
#--- new collection started at 16:09:05---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
#--- new collection started at 16:11:41---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
FM   1.90   0.1000   5   14.4403   2805.0690   58.0370   40.9503   35.9527  1910.732899473655
#--- new collection started at 16:14:08---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
FM   1.90   0.1100   2   21.5582   2818.7400   62.5145   42.5205   46.3740  1757.94454270923
FM   1.90   0.1100   5   14.4455   2790.2791   59.0555   40.6835   36.0045  1758.0260675708355
#--- new collection started at 16:15:51---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
#--- new collection started at 16:17:42---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
#--- new collection started at 16:19:35---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
#--- new collection started at 16:21:50---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
#--- new collection started at 15:29:02---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
FM   2.00   0.0080   10   83.2133   1179.7333   333.7475   58.8323   121.7334  812.8363086564315
FM   2.00   0.0080   11   54.5910   969.8427   325.2521   53.9634   97.6687  812.9154902640746
FM   2.00   0.0080   12   22.7786   754.6491   316.9075   49.0199   58.1554  812.9896088346565
#--- new collection started at 15:03:46---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
#--- new collection started at 15:05:21---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
#--- new collection started at 15:12:38---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
#--- new collection started at 15:14:09---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
#--- new collection started at 15:15:23---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
FM   2.00   0.0018   13   59.1345   176.0033   432.9918   56.3263   93.7745  671.6811116648122
FM   2.00   0.0018   14   32.5578   392.0923   425.5580   52.5186   73.1853  671.7445968617451
FM   2.00   0.0018   15   10.9865   566.0623   419.1464   49.3684   34.6534  671.8037632679545
FM   2.00   0.0018   16   22.3334   754.7124   412.5999   46.0051   56.9302  671.8590679774117
#--- new collection started at 15:16:45---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
FM   2.00   0.0020   13   50.8496   136.5774   420.9279   54.8412   84.0374  685.4648809955087
FM   2.00   0.0020   14   27.6772   321.6163   414.2640   51.4612   65.4813  685.5284159629
FM   2.00   0.0020   15   8.4511   528.6394   407.2447   47.7400   27.8509  685.5876692568985
#--- new collection started at 15:17:53---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
FM   2.00   0.0025   14   37.7117   86.8700   403.3768   52.5285   67.1763  703.6406275578559
FM   2.00   0.0025   15   12.8425   280.3497   396.6689   48.9280   38.3170  703.7033434963362
FM   2.00   0.0025   16   19.6925   465.7320   390.3235   45.4835   51.6289  703.7619230235422
#--- new collection started at 15:19:23---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
FM   2.00   0.0030   13   51.3037   171.7762   394.0628   54.2780   86.4404  707.9030119898586
FM   2.00   0.0030   14   25.1947   31.9560   387.2713   50.4751   42.8367  707.9699791177968
FM   2.00   0.0030   15   8.7540   216.6414   380.6597   46.8846   28.0101  708.0324380665086
#--- new collection started at 15:10:12---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
FM   2.00   0.0036   12   60.1054   405.2738   381.3372   55.2814   100.4608  718.9945660150581
FM   2.00   0.0036   13   31.5300   192.4166   373.8037   51.0691   67.6025  719.0651375533857
FM   2.00   0.0036   14   8.6583   11.0765   367.1484   47.3139   17.4188  719.1309496122453
#--- new collection started at 15:21:22---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
FM   2.00   0.0040   12   51.9618   448.4583   370.0540   53.9616   93.6576  727.3011327679305
FM   2.00   0.0040   13   24.2913   242.9285   362.7777   49.8103   58.7232  727.3716490360894
FM   2.00   0.0040   14   10.8930   43.8979   355.6483   45.7470   28.7247  727.437427410161
#--- new collection started at 15:23:11---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
FM   2.00   0.0050   10   58.2656   627.3826   359.8878   54.7782   100.5258  745.4172878749888
FM   2.00   0.0050   11   29.5047   419.8132   352.3198   50.4403   67.8672  745.4894353378461
FM   2.00   0.0050   12   8.2900   216.3770   345.0837   46.2062   26.7043  745.5568232901403
#--- new collection started at 15:24:53---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
FM   2.00   0.0060   11   55.6828   734.8873   347.7920   54.2777   98.4769  767.3712348376174
FM   2.00   0.0060   12   25.9768   524.5304   339.9636   49.7396   63.0432  767.4435450762336
FM   2.00   0.0060   13   11.0414   318.5552   332.3992   45.2975   33.6723  767.5111688281629
#--- new collection started at 15:26:37---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
FM   2.00   0.0070   11   55.3259   853.8223   336.4706   54.1146   98.2867  790.2464980459861
FM   2.00   0.0070   12   25.1692   646.5711   328.6048   49.5024   61.9944  790.3197549613667
#--- new collection started at 15:31:33---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
FM   2.00   0.0095   10   72.3603   1269.0033   314.2459   56.9659   113.1723  850.0831658744529
FM   2.00   0.0095   11   42.2600   1065.4683   305.4715   51.9613   84.8891  850.1622120981091
FM   2.00   0.0095   12   11.1135   854.9326   296.9527   46.8638   34.5254  850.2363280484219
#--- new collection started at 15:33:28---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
FM   2.00   0.0100   9   87.4349   1431.3403   314.2320   59.7582   124.7964  861.4483600623282
